id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
LMOe46lBrzqchwKZO22LcmcGJJe8DiN2sSuvArkkuKvpW9BPISA5RPusHZS6OPiuDI2S3w==,Kab. Jember,Prov. Jawa Timur,-,STIE KOSGORO,Tutup,Sekolah Tinggi Ilmu Ekonomi Kosgoro,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,073031  ,stie.kosgoro@yahoo.com,0331-338892,0331-338892,-,Jl Dr Soebandi No 49 ,STIE KOSGORO,68111,Kec. Patrang,0.0,0.0,1983-05-20T00:00:00Z,1983-12-12T00:00:00Z,081,-,-
C8bma0cmMn33Qp7ZO-xklMw68KJzZj37RyRXhBjmOWRfS5jG9vPgAGmFP4yNZhLV5WDe1w==,Kota Ternate,Prov. Maluku Utara,-,INTEG,Aktif,Institut Teknologi Gamalama,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI XII,122003  ,"office@integ.ac.id, integ.ac.id@gmail.com",09216110024,-,https://www.integ.ac.id,-,INTEG,-,Tidak Diisi,0.8179353,127.3845952,2024-09-27T00:00:00Z,2024-09-27T00:00:00Z,662/E/O/2024,-,-
piviQ6J8naGJfCYqzZIZMuPwkXhC7YdcLrza1-L-8AbmtTzLmeH3RR-ylrdJ0hxVgULCjw==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,Baik Sekali,-,Aktif,Universitas Kalbis,Swasta,10,1.860.000 - 77.000.000,Perguruan Tinggi Swasta,LLDIKTI III,031082  ,info@kalbis.ac.id,021-47883900,-,www.kalbis.ac.id,-,-,-,Tidak Diisi,-6.1791327,106.8768568,2024-01-09T00:00:00Z,2024-01-09T00:00:00Z,18/E/O/2024,Baik Sekali,-
TNWLl4s5Nq7Cdi_8yKL11WVeUBzeqShJcAV0CvHeJkoE1ajRu6FTJY08FdE7OQ7NukHsXA==,Kota Makassar,Prov. Sulawesi Selatan,-,-,Tutup,AMIK Profesional Makassar,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IX,094032  ,amikprof@indo.net.id,0411-431139,-,-,Jalan A Pettarani No 27 ,-,90023,Tidak Diisi,0.0,0.0,1998-11-11T00:00:00Z,1998-11-11T00:00:00Z,166DO1998,-,-
3g-l42ywM-UxeLk9VuoLFpnZqiFgI0U7Gt7LLCv_A07w3YuQSrRdizpn74w7hZEWB0xE0g==,Kota Malang,Prov. Jawa Timur,Unggul,UNISMA,Aktif,Universitas Islam Malang,Swasta,44,50.000 - 33.500.000,Perguruan Tinggi Swasta,LLDIKTI VII,071027  ,humas@unisma.ac.id,(0341) 551932,(0341) 552249,https://unisma.ac.id/,Jalan Mayjen Haryono No 193 ,UNISMA,65144,Kec. Lowokwaru,-7.937402,112.606906,1981-03-27T00:00:00Z,1981-03-31T00:00:00Z,123,Unggul,-
Py_jminzfuaMLcHaUT5pUA8rvUMwXi6IYiH6vlYmt31P8jf4UCTWYDojZfl20Uv_0pz0aw==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STT INTIM MAKASSAR,Aktif,Sekolah Tinggi Filsafat Theologia Indonesia Timur,Swasta,5,400.000 - 4.650.000,Perguruan Tinggi Swasta,LLDIKTI IX,093074  ,sttintimmakassar@yahoo.com,0411-854-735,0411-856-989,www.sttintimlib.ac.id,Jalan Baji Dakka No 7 Makassar,STT INTIM MAKASSAR,90134,Tidak Diisi,-5.176045,119.411512,1948-09-18T00:00:00Z,1986-05-22T00:00:00Z,0392/0/1986,Baik,-
_W3xgkVhSQxj9WikGxU28BxR_G2DhXKf9rRCxgd5RU_aL7Ux1r7adtCjSutfJODct-l_gA==,Kota Jakarta Barat,Prov. D.K.I. Jakarta,Unggul,-,Aktif,Universitas Trisakti,Swasta,55,-2.750.000 - 165.700.000,Perguruan Tinggi Swasta,LLDIKTI III,031016  ,universitas@trisakti.ac.id,021-5663232,021-5673001,www.trisakti.ac.id,Jalan Kyai Tapa No 1 Grogol ,-,11440,Tidak Diisi,-6.168208,106.789192,1965-10-19T00:00:00Z,1966-01-27T00:00:00Z,31,Unggul,-
z2S409u4449VOAOHpvs-VaNi_RIw9wkzs6qNxmhqwceWPH7Q0pelXsCJc1o8Ow7whuno1w==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Keperawatan Indah,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014119  ,-,061-7869045,061-4532740,-,Jalan Jaya II No 24 ,-,20218,Kec. Medan Amplas,0.0,0.0,2003-06-10T00:00:00Z,2017-01-13T00:00:00Z,28/KPT/I/2017,-,-
Gu3tzsZfhM_FciKqUcMYqJWWd_1CP6uYH96eRpRCe0QHyNVLR01vXa62iIn7Acop9PRY5g==,Kota Surakarta,Prov. Jawa Tengah,Baik Sekali,UTP Surakarta,Aktif,Universitas Tunas Pembangunan Surakarta (UTP),Swasta,17,423.500 - 8.059.500,Perguruan Tinggi Swasta,LLDIKTI VI,061010  ,humas@utp.ac.id,0271-726278,0271-739048,http://www.utp.ac.id/,Jalan Balekambang Lor No 1 Manahan Banjarsari,UTP Surakarta,57139,Tidak Diisi,-7.5520633,110.8124946,1980-07-17T00:00:00Z,1980-07-17T00:00:00Z,NO. 5,Baik Sekali,-
ceJW3qiZAhWxL5W_3CWvKTyD8tqyLKh3sv-POomUWPNOl6OhNtcuLlf83mBwYvGi-8t3eQ==,Kota Surakarta,Prov. Jawa Tengah,Baik,Politama,Aktif,Politeknik Pratama Mulia,Swasta,12,250.000 - 9.950.000,Perguruan Tinggi Swasta,LLDIKTI VI,065002  ,poltek@politama.ac.id,0271712637,0271727710,www.politama.ac.id,Jalan Haryo Panular No 18 A ,Politama,57149,Tidak Diisi,0.0,0.0,1992-06-01T00:00:00Z,1992-06-01T00:00:00Z,186DIKTIO1992,Baik,-
mL4yeFZgpcdrcUaJJYvyWmLfUxLooo6ItufuUxynbQElx63i8RPEYK-MgD8ikK-657BeaA==,Kota Cirebon,Prov. Jawa Barat,Baik,-,Alih Bentuk,STIKES Muhammadiyah Cirebon,Swasta,4,1.550.000 - 15.050.000,Perguruan Tinggi Swasta,LLDIKTI IV,043356  ,info@stikesmuhcrb.ac.id,0231 487677,0231 487677,stikesmuhcrb.ac.id,Jalan Kali Tanjung Timur 1418  ,-,-,Kec. Harjamukti,0.0,0.0,2017-10-09T00:00:00Z,2017-10-09T00:00:00Z,563/KPT/I/2017,Baik,-
Raw_thGc27rdUk99fcZQLOWDmMx1Dv63hbuEc8iV7lzD0UDITb7Rsu9wL5liu11tEJ8D5g==,Kota Pematang Siantar,Prov. Sumatera Utara,Baik Sekali,UHKBPNP,Aktif,Universitas HKBP Nommensen Pematangsiantar,Swasta,19,1.500.000 - 6.300.000,Perguruan Tinggi Swasta,LLDIKTI I,011050  ,info@uhnp.ac.id,06227251800,08116261954,www.uhnp.ac.id,Jl. Sangnaualuh no 4. Pematangsiantar Kel. Siopat Suhu,UHKBPNP,21132,Kec. Siantar Timur,2.9602847,99.0768532,2017-12-06T00:00:00Z,2017-12-06T00:00:00Z,715/KPT/I/2017,Baik Sekali,-
16s0YMfNON6OL77uKGZEMEn5OzfmW_PCCMLzWXynIrf3NFzK2ZxP8WaQQhQLvrTafgeS6g==,Kab. Blitar,Prov. Jawa Timur,-,-,Aktif,Akademi Kebidanan Yaspen Tugu Ibu,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,074139  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2024-03-25T00:00:00Z,2024-03-25T00:00:00Z,103/D/O/2024,-,-
ZL6bqqWTBou8q20q1VfjaoPhTiYbWRiNedmv6hKDa66yUe9gVKqYKQD1eZEMIioyoeZKsg==,Kota Semarang,Prov. Jawa Tengah,B,CendekiaKU,Aktif,Sekolah Tinggi Ilmu Ekonomi Cendekia Karya Utama,Swasta,2,2.400.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI VI,063011  ,admin@cendekiaku.com,024-76440587,0,www.stiecendekiaku.ac.id,Jalan Tembalang Raya 15 ,CendekiaKU,50275,Tidak Diisi,-7.0065201,110.4255349,1996-04-15T00:00:00Z,1996-04-03T00:00:00Z,11DO1996,B,-
Uf4jusMcMLwt0MQBu5rM8MuwXF-cW_36TloK72vSrUm63oE9t262kG_pwr2e18Z4U0mrtA==,Kota Banjarmasin,Prov. Kalimantan Selatan,Baik Sekali,STIEPAN,Aktif,Sekolah Tinggi Ilmu Ekonomi Pancasetia,Swasta,3,2.657.143 - 8.800.000,Perguruan Tinggi Swasta,LLDIKTI XI,113022  ,stie@stiepancasetia.ac.id,(0511) 3256560,(0511) 3256557,www.stiepancasetia.ac.id,"Jalan Ahmad Yani Km 5,5 Komplek Waringin",STIEPAN,70248,Tidak Diisi,-3.4604866,114.7843479,1992-06-05T00:00:00Z,1992-06-05T00:00:00Z,240DIKTIKEP1992,Baik Sekali,-
MwAXU-i4WkjHGLJNiiwt1tWI717k_ARN1LXzRk5SbukMQu7zXzMsnADwJy-UNnW70fBOvg==,Kota Jakarta Pusat,Prov. D.K.I. Jakarta,Baik Sekali,STIH Adhyaksa,Aktif,Sekolah Tinggi Ilmu Hukum Adhyaksa,Swasta,1,2.000.000 - 10.000.000,Perguruan Tinggi Swasta,LLDIKTI III,033223  ,info@stih-adhyaksa.ac.id,021 220 99999,-,https://stih-adhyaksa.ac.id/,-,STIH Adhyaksa,-,Tidak Diisi,-6.3111668,106.8112331,2022-01-26T00:00:00Z,2022-01-26T00:00:00Z,41/E/O/2022,Baik Sekali,-
uFRfCFHGG7gULMvp6bxElCbvQmJgzPa393dKksZQiqVjPr5YaHC47QaTc4PymMu44URQQw==,Kota Ternate,Prov. Maluku Utara,Baik,ISDIK KIE RAHA MALUT,Aktif,Institut Sains dan Kependidikan Kie Raha Maluku Utara,Swasta,13,900.000 - 3.250.000,Perguruan Tinggi Swasta,LLDIKTI XII,122002  ,isdikkierahamalut@gmail.com,-,-,isdikkieraha.ac.id,-,ISDIK KIE RAHA MALUT,-,Tidak Diisi,0.7607815,127.3241906,2023-06-16T00:00:00Z,2023-06-16T00:00:00Z,531/E/O/2023,Baik,-
4fb1kWHp-IrdniYpyHQWTvLUunlIr0XLvI12VV-xHSMrPugIyxomtsIhxikAV4WgJfkzWw==,Kota Padang Sidempuan,Prov. Sumatera Utara,B,UNAR,Aktif,Universitas Aufa Royhan,Swasta,12,1.500.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI I,011051  ,univ.aufaroyhan@gmail.com,(0634) 7009557,(0634) 22684,http://unar.ac.id,"Jl. Batunadua Ujung Gurap Baruas, Kota Padangsidimpuan",UNAR,-,Kec. Padang Sidimpuan Batu Nad,1.2314299,99.2657099,2019-06-17T00:00:00Z,2019-06-17T00:00:00Z,461/KPT/I/2019,B,-
9BA3aQ1wwazi4aWakkUQAY-Yb6mW5Zab0_m5TwQbzoasc1swYp6sZyrRoCZaJ90sfrDb_w==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik Sekali,TAU,Aktif,Universitas Tanri Abeng,Swasta,11,6.000.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI III,031054  ,academic@tau.ac.id,+62 21 5890 8888,+621 21 5890 8118,www.tau.ac.id,Jl. Swadarma Raya No. 58  Ulujami-Pesanggarahan Jakarta Selatan Indonesia ,TAU,12250,Tidak Diisi,1.6928871,105.6156359,2012-10-02T00:00:00Z,2012-10-02T00:00:00Z,346/E/O/2012,Baik Sekali,-
RQFGHuLpAeZsVjtz-4IL7QFsixNM8x4MkTzv7SgdvH8JdxUXl3VYSSNgJx8HzP2v6iu89w==,Kab. Lombok Timur,Prov. Nusa Tenggara Barat,Baik Sekali, STIKES HAMZAR,Aktif,STIKES Hamzar Memben Lombok Timur,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083067  ,stikeshamzar@yahoo.com,0376-2924270,0376-2924270, stikeshamzar.ac.id,Jl Raya Memben Daya , STIKES HAMZAR,83653,Tidak Diisi,-8.5755264,116.5574736,2009-04-07T00:00:00Z,2009-04-07T00:00:00Z,36DO2009,Baik Sekali,-
NQ9LbhY2J-Pqt9RPBQd7d5W5WE6kAOLsMDDzS_SqtVbV5woxp2FyaoHzVsQa3aCv5ZZbeQ==,Kab. Asahan,Prov. Sumatera Utara,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan As Syifa,Swasta,4,3.150.000 - 7.450.000,Perguruan Tinggi Swasta,LLDIKTI I,013198  ,stikes.assyifakisaran@gmail.com,(0623)4562044,-,stikes-assyifa.ac.id,Jl. Durian Lk. IV Kel. Kisaran Naga,-,-,Kec. Kisaran Timur,3.0133151,99.6345478,2018-08-29T00:00:00Z,2018-08-29T00:00:00Z,715/KPT/I/2018,Baik,-
ZT6cAnaR7NMM0dZuADg0RAu1cDSbXQOLDi7Be4ZlyiaHt1OqooU-iBJsgcYgt5bIF8KZFw==,Kab. Pandeglang,Prov. Banten,-,STIB BR,Alih Bentuk,Sekolah Tinggi Ilmu Bahasa Banten Raya,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IV,043072  ,stibbantenraya@gmail.com,08176411951,0253-203749,www.stibbantenraya.ac.id,Jl. Raya Labuan Km.05 Cikoneng Pandeglang Banten,STIB BR,42253,Tidak Diisi,0.0,0.0,1994-05-18T00:00:00Z,1994-05-18T00:00:00Z,026DO1994,-,-
qAuhMosl0CzTvacsigdcRqTz6cPIJ9vF6BMWCrpM3sXs4ShEeNtbrGVchd7vVseQZeWASg==,Kota Makassar,Prov. Sulawesi Selatan,-,STIE Bajiminasa Maka,Alih Kelola,Sekolah Tinggi Ilmu Ekonomi Bajiminasa Makassar,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,093043  ,stie.bajiminasa.mks@gmail.com,0411872570,0411878954,stie-bajiminasa.ac.id,Jalan Bajiminasa No. 22,STIE Bajiminasa Maka,90126,Tidak Diisi,0.0,0.0,1990-09-17T00:00:00Z,1990-09-17T00:00:00Z,0252O1990,-,-
rMiG_dDfW4T8it-8JwqMZw-awC9ZWxlOQx7DCFb-m0zQXWvnG6I-018fcC6_X4XUrhbQYg==,Kota Bitung,Prov. Sulawesi Utara,-,-,Alih Kelola,STMIK Samudra Bitung,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XVI,163034  ,stmik_sb@parnaraya.ac.id,0438-36641,0438-36641,www.parnaraya.ac.id,Jalan Babe Palar No 141 ,-,95009,Tidak Diisi,0.0,0.0,2002-07-04T00:00:00Z,2002-07-04T00:00:00Z,72D02003,-,-
WkgYnxA4MNJRTFNofS3OO_7d1_WeWvw29HSeLLOmiGL4e-x5RyYCSPOImAXuGtM9SfdznA==,Kota Bandung,Prov. Jawa Barat,Baik,ASM ARIYANTI,Aktif,Akademi Sekretari Dan Manajemen Ariyanti,Swasta,2,3.000.000 - 9.000.000,Perguruan Tinggi Swasta,LLDIKTI IV,044071  ,asmariyanti@ariyanti.ac.id,022- 6011698,022-6018604,www.asm.ariyanti.ac.id,Jalan Pasirkaliki 127-131 ,ASM ARIYANTI,40173,Tidak Diisi,-7.4050006,107.4833117,1997-05-12T00:00:00Z,1997-05-12T00:00:00Z,19DO1997,Baik,-
KbspavTD5cKTmvfkqSt0q8FfCwjp4U8A9JDYwuf7hRPoA_zVF9g-ji9l5hqTS7Sl63G5EA==,Kab. Sukabumi,Prov. Jawa Barat,Baik,-,Aktif,Akademi Pariwisata Citra Buana Indonesia,Swasta,1,1.800.000 - 1.800.000,Perguruan Tinggi Swasta,LLDIKTI IV,044107  , info@cbi.ac.id,0266-225920,0266 231159,www.cbi.ac.id,Jalan KH Ahmad Sanusi No 24 ,-,43151,Tidak Diisi,0.0,0.0,2001-09-26T00:00:00Z,2001-09-26T00:00:00Z,198DO2001,Baik,-
G1umu9v_5Gai1fo7UPtCDoXLdWbygHi-p35-z4xhY5U-mUW5Eby6t_o17vGu9LnhoK1cNg==,Kota Kupang,Prov. Nusa Tenggara Timur,Baik Sekali,UCB,Aktif,Universitas Citra Bangsa,Swasta,14,150.000 - 11.450.000,Perguruan Tinggi Swasta,LLDIKTI XV,151015  ,citrabangsa@ucb.ac.id,0380 8430255,-,http://ucb.ac.id,Jalan Manafe No. 17 Kayu Putih Oebobo Kupang NTT,UCB,-,Kec. Oebodo,-10.1626807,123.6236238,2019-04-30T00:00:00Z,2019-04-30T00:00:00Z,285/KPT/I/2019,Baik Sekali,-
T-Ldn0XR6TvOWO3jDZqCBWh0eILPtZ8IwLRYkGDT5-kL1k7rSaIMMOP8OTrZglWCP7Ih9A==,Kota Bandung,Prov. Jawa Barat,Baik,politeknik Al Islam,Aktif,Politeknik Al Islam Bandung,Swasta,3,1.300.000 - 14.488.000,Perguruan Tinggi Swasta,LLDIKTI IV,045030  ,poltek_al_islam@yahoo.com,022-783-5982,022-783-5979,politeknikalislam.ac.id,Jl. Cisaranten Kulon no 120,politeknik Al Islam,40293,Tidak Diisi,-6.9294799,107.6800128,2005-10-13T00:00:00Z,2005-10-13T00:00:00Z,148DO2005,Baik,-
f-jCwSc7iwSwAShEXsD-2HCM8IMdX0Dlx9gHf4w0xMFYbTRidEYiUxHw9QbnEUW3hULlow==,Kab. Jepara,Prov. Jawa Tengah,-,STIENU,Alih Bentuk,Sekolah Tinggi Ilmu Ekonomi Nahdlatul Ulama,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VI,063015  ,stienu@stienujepara.ac.id,0291-595320,0291-592630,www.stienujepara.ac.id,Jalan Taman Siswa Tahunan ,STIENU,59425,Tidak Diisi,0.0,0.0,1997-10-08T00:00:00Z,1997-10-08T00:00:00Z,68DO1997,-,-
q2ZMA-__E6aSwibcOWANkWY_HfbW2N5l7JnlPCetVU_bcmJM6_qx_ZjLi_uihgYPU2FxqA==,Kota Padang,Prov. Sumatera Barat,Baik Sekali,STIKes ALIFAH,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Alifah Padang,Swasta,6,2.400.000 - 4.400.000,Perguruan Tinggi Swasta,LLDIKTI X,103076  ,stikes_alifah@yahoo.com,0751-7874512/7059849,0751-7059849,www.stikesalifah.ac.id,"Alamat, : Jl. Khatib Sulaiman No. 52 Kelurahan Belanti Padang. Kota, : Padang.",STIKes ALIFAH,25137,Tidak Diisi,-0.914894,100.359047,2004-08-30T00:00:00Z,2014-08-13T00:00:00Z,342/E/O/2014,Baik Sekali,-
SfRCK9TWdbxSOlhsrERwv0QaI7LH4S6RIEu0EZT8uxS8pYrvrEI_64amgHJdWrCi6IKy3Q==,Kab. Buleleng,Prov. Bali,Baik,STIE Satya Dharma,Aktif,Sekolah Tinggi Ilmu Ekonomi Satya Dharma,Swasta,2,3.500.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI VIII,083008  ,info@stie-satyadharma.ac.id,(0362)22950,(0362)22950,www.stie-satyadharma.ac.id,Jalan Yudistira No 11 ,STIE Satya Dharma,81116,Kec. Buleleng,-8.1213549,115.094334,1995-11-11T00:00:00Z,2019-02-18T00:00:00Z,73/KPT/I/2019,Baik,-
HukLCZ0VPc0vlrd2snhUPsodve_7flKG67GyYjy5SNWinnEswlJQ6TTdmVekGBEmAv8VrQ==,Tidak Diisi,Prov. D.I. Yogyakarta,-,-,Tutup,STMIK Pelita Nusantara Yogyakarta,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI V,053029  ,info@pelitanusa.ac.id,562720,545456,www.pelitanusa.ac.id,Jalan C Simanjuntak No 99 ,-,55223,Tidak Diisi,0.0,0.0,2002-12-30T00:00:00Z,2019-02-25T00:00:00Z,66/M/PT/2019,-,-
cbKlE6xJQrW0xF66mUWvMeYLyeSpdGfaS2fwHCXDrH_59ZRhbgeFPBjVLyLmcPD6fn-vjQ==,Kota Bima,Prov. Nusa Tenggara Barat,Baik,STISIP MBOJO BIMA,Alih Bentuk,Sekolah Tinggi Ilmu Sosial Dan Politik Mbojo,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083015  ,stisipmbojo44@gmail.com,0374-44011,0374-44011,stisipmbojo-bima.ac.id,Jalan Piere Tendean Mande II Kelurahan Mande Kecamatan Mpunda ,STISIP MBOJO BIMA,84115,Kec. Mpunda,-8.472514,118.745297,1985-07-23T00:00:00Z,2019-02-18T00:00:00Z,72/KPT/I/2019,Baik,-
-GlcudGwJYXtVoS87PF2iOG5pWRKy01EtzaadnvOzagFQ5iJ5SaANUTbYjyYHd3_s4og6Q==,Kota Medan,Prov. Sumatera Utara,Baik,UDA,Aktif,Universitas Darma Agung,Swasta,26,6.200.000 - 15.000.000,Perguruan Tinggi Swasta,LLDIKTI I,011007  ,darmaagung.uda21@darmaagung.ac.id,"(061)4535432,4535432",(061)4149562,darmaagung.ac.id,Jalan Dr Td Pardede No 21 ,UDA,20153,Kec. Medan Petisah,3.5785843,98.6647836,1959-05-29T00:00:00Z,1957-12-11T00:00:00Z,571957,Baik,-
NmptgeVVfH3QGwizuH1lyaz9L3XQXECeV1ynVHO_SDe7-9XEzV-qTDubl19v104XB1rryQ==,Kota Pematang Siantar,Prov. Sumatera Utara,-,-,Alih Bentuk,Akademi Keperawatan Bas Balimbingan Pematang Siantar,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014246  ,akper.balimbingan@yahoo.com,0622-7562020,-,akperbalimbingan.ac.id,-,-,     ,Tidak Diisi,0.0,0.0,2013-06-19T00:00:00Z,2013-06-19T00:00:00Z,233/E/O/2013,-,-
WngZowBvxblDDT73mR-t_0RAq6ufp2Y72xZYE9-mHHH9BxOwvwWzROMgv8ZYB8TCCQ6xbA==,Kota Surabaya,Prov. Jawa Timur,-,AKPARTAG,Aktif,Akademi Pariwisata 17 Agustus 1945 Surabaya,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VII,074027  ,info@akpartag.co.id,-,-,www.akpartag.co.id,Kaza City Mall Lt.01 Jl. Kapas Krampung No. 45 Surabaya,AKPARTAG,0    ,Kec. Sukolilo,-7.2621207,112.6555639,1996-06-20T00:00:00Z,1996-06-20T00:00:00Z, -,-,-
5zwzFgn6M1jRy74mmYOIYOuWg2X7L9_St5Klpannz5BgiCi_vebdUWWBKsxW6DlOpW1gTA==,Kota Banjarmasin,Prov. Kalimantan Selatan,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Abdi Persada Banjarmasin,Swasta,2,2.400.000 - 10.500.000,Perguruan Tinggi Swasta,LLDIKTI XI,113101  ,stikesabdipersadabanjarmasin@gmail.com,05113361031,-,stikes-abdipersada.ac.id,-,-,-,Tidak Diisi,-3.3241443,114.5684925,2021-04-21T00:00:00Z,2021-04-21T00:00:00Z,168/E/O/2021,Baik,-
i-pt8Mhmw6eZbtneHdOemjx0cKaED7aHTIzBYBhIfqIICKACbhbULfoJ_Jpz5RSNw2T8Aw==,Kab. Tangerang,Prov. Banten,Baik,UNPRI,Aktif,Universitas Pramita Indonesia,Swasta,17,4.500.000 - 4.500.000,Perguruan Tinggi Swasta,LLDIKTI IV,041039  , baak.unpri@gmail.com,021 5980579,021 5980579, unpri.ac..id,Jalan Kampus Pramita Binong ,UNPRI,15810,Tidak Diisi,-6.8953857,107.0438586,2003-08-04T00:00:00Z,2003-08-04T00:00:00Z,122DO2003,Baik,-
A8a4vr3dBTPMye3LK7jPU-YdnM6zrddRjOxFHSLAFrc_M6wIQn6uy8fKlUPnauNJC5llJA==,Kota Solok,Prov. Sumatera Barat,Baik,-,Aktif,Akademi Keperawatan YPTK Solok,Swasta,1,4.100.000 - 4.100.000,Perguruan Tinggi Swasta,LLDIKTI X,104089  , akperyptksolok@.gmail.com,081372991582, -, -,Jl Dr Ak Gani Gurun Bagan VI Suku,-,27311,Kec. Lubuk Sikarah,-0.779628,100.638378,1994-03-28T00:00:00Z,2018-02-01T00:00:00Z,48/KPT/I/2018,Baik,-
-TEyJVofB9Hi7WjwAuCUpkJJKefy_EnTkqTJ7ocuhdhrTNrzib3vCQAD4CLa1W7I2SLb9w==,Kota Surakarta,Prov. Jawa Tengah,Baik, AMIKOM Surakarta,Aktif,Sekolah Tinggi Manajemen Informatika dan Komputer AMIKOM Surakarta,Swasta,4,1.880.000 - 3.280.000,Perguruan Tinggi Swasta,LLDIKTI VI,063110  ,amikomsolo@amikomsolo.ac.id,(0271) 7851507, (0271) 7851507,amikomsolo.ac.id,-, AMIKOM Surakarta,-,Tidak Diisi,-7.5478163,110.7482054,2018-05-28T00:00:00Z,2019-10-17T00:00:00Z,1008/KPT/I/2019,Baik,-
mkb7n1_hRyQ-xqIl6POqBMmrXhwe3iPIyL9lp7M8Fnt6hTODcNOo2lQnY1pYCjUInXRqYw==,Kota Surabaya,Prov. Jawa Timur,Baik,STIKVINC,Aktif,STIKES Katolik St Vincentius A Paulo Surabaya,Swasta,5,4.975.000 - 19.850.000,Perguruan Tinggi Swasta,LLDIKTI VII,073133  ,sekretariat@stikvinc.ac.id,(031)5612220,(031)5663894,stikvinc.ac.id,JL. JAMBI 12-18 SURABAYA,STIKVINC,60241,Tidak Diisi,-7.292955,112.73472,1987-08-12T00:00:00Z,2006-06-19T00:00:00Z,103DO2006,Baik,-
vkYghDQILnUO2Yc6K4nrcmfGu_EESRbPVuHaAXohvPjLxBb_W3Olvhbo0awc3eYsgSlplA==,Kota Makassar,Prov. Sulawesi Selatan,B,UIM,Aktif,Universitas Islam Makassar,Swasta,37,1.000.000 - 6.000.000,Perguruan Tinggi Swasta,LLDIKTI IX,091028  ,uimmakassar@uim-makassar.ac.id,0411-588-167,0411-588-167,www.uim-makassar.ac.id,Jl Perintis Kemerdekaan No 29 ,UIM,90245,Tidak Diisi,-5.140834,119.480651,2000-06-06T00:00:00Z,2000-06-06T00:00:00Z,071DO2000,B,-
cl-_JSnl49xF46PEIH-XrV6nXXsO5oYnsAv7twVb0GCP1SwnRV9CBGqNaI3fjBvEUOX0qQ==,Kota Sukabumi,Prov. Jawa Barat,-,PASIM,Alih Bentuk,STMIK Pasim Sukabumi,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI IV,043305  ,info@stmikpasim.ac.id,0266 - 6252252,0266 - 220201,www.stmikpasim.ac.id,Jl. Gudang No. 38 A/B Sukabumi,PASIM,43112,Tidak Diisi,0.0,0.0,2008-07-17T00:00:00Z,2008-07-17T00:00:00Z,134D02008,-,-
McIsJZU44mzQ49ijFhV6NDPUkiqWZjFb8aq0IXEwlSIExYfruvmRc4Iwfe9TD0M7x5FTPg==,Kota Malang,Prov. Jawa Timur,Baik Sekali,Cipta Wacana,Aktif,Universitas Kristen Cipta Wacana,Swasta,8,-,Perguruan Tinggi Swasta,LLDIKTI VII,071029  ,malang@cwcu.ac.id,085888942219,082133284830,cwcu.ac.id,Jalan Semeru 42 ,Cipta Wacana,65112,Kec. Klojen,0.0,0.0,1965-07-08T00:00:00Z,1965-07-08T00:00:00Z,248,Baik Sekali,-
