id_sp,kab_kota_pt,provinsi_pt,akreditasi,nama_singkat,status_pt,nama_pt,jenis_pt,jumlah_prodi,range_biaya_kuliah,kelompok,pembina,kode_pt,email,no_tel,no_fax,website,alamat,nm_singkat,kode_pos,kecamatan_pt,lintang_pt,bujur_pt,tgl_berdiri_pt,tgl_sk_pendirian_sp,sk_pendirian_sp,akreditasi_pt,status_akreditasi
MwZculYsts0JqlpUam_q_74aNI6K-5PCTJ98H8SQYpjTIGbJ4PU-7Hz25fe2LJujGvfoBg==,Kab. Ende,Prov. Nusa Tenggara Timur,-,-,Pembinaan,Akademi Bahasa Asing Santa Mary Ende,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XV,154006  , abastmaryfloresende@yahoo.com,0381 24200,0381-24200, ,Jalan Yos Sudarso No 08 ,-,86311,Tidak Diisi,0.0,0.0,2001-09-08T00:00:00Z,2005-05-10T00:00:00Z,1399DT2005,-,-
Y2ZQbrEjDTTlPUtAd4LzLLK9-AvA6-oNokqDHL31YpOnPRFHEttEp27-conaE4pnoxYoiQ==,Kota Padang,Prov. Sumatera Barat,B,UPI-YPTK,Aktif,Universitas Putra Indonesia Yptk Padang,Swasta,21,2.500.000 - 4.450.000,Perguruan Tinggi Swasta,LLDIKTI X,101012  ,admin@upiyptk.ac.id,(0751) 776666,(0751) 71913,www.upiyptk.ac.id,"Jl Raya Lubuk Begalung, Padang, Sumatera Barat",UPI-YPTK,25221,Tidak Diisi,-0.959229,100.396351,2001-03-20T00:00:00Z,2001-03-20T00:00:00Z,29DO2001,B,-
xvi_tOjUJmljsbyk-sfv4gMdXZNh0hizCiu4qimCqNsIv70X2sJwcE-iFNBnUWaYfsEY3A==,Kota Medan,Prov. Sumatera Utara,Baik,ITB Carnegie,Aktif,Institut Teknologi dan Bisnis Carnegie,Swasta,3,3.000.000 - 3.000.000,Perguruan Tinggi Swasta,LLDIKTI I,012019  ,yaybinainsannegara@gmail.com,081214142688,-,itbcarnegie.com,Jl. Emas No. 10 Yanglim Building,ITB Carnegie,20214,Tidak Diisi,3.5873833,98.697032,2022-02-17T00:00:00Z,2022-02-17T00:00:00Z,81/E/O/2022,Baik,-
1kDHGr0GW1rvuwiT7F98nIJ9bqVlc9E5i_S_p82T1jAlYoegwBk4gpinGbqtmtCnCyJz0w==,Kab. Halmahera Selatan,Prov. Maluku Utara,Baik,STP LABUHA,Alih Bentuk,Sekolah Tinggi Pertanian Labuha,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI XII,123051  ,stplabuha@gmail.com,-,-,-,"Jl. Raya Wayamiga Bacan Timur, Labuha",STP LABUHA,97791,Tidak Diisi,-0.6286128,127.5427861,2007-07-03T00:00:00Z,2007-07-03T00:00:00Z,98DO2007,Baik,-
dgWisQUIUvfqZ00TnShtcdQSk1ExJDuwF8-D0kfXwfgZFU7oCwiizocbesFX9rox1lkoDQ==,Kota Padang,Prov. Sumatera Barat,-,-,Tutup,STISIP Padang,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI X,103016  , stisipp@gmail.com,0751-484087,0751-484087, stisippdg.id,Jalan A R Hakim No 6 ,-,25211,Tidak Diisi,-0.960158,100.3638801,1987-01-10T00:00:00Z,1987-01-10T00:00:00Z,059O1987,-,-
ldrE6M2-c8MET-1DgSiw9nZCScx0lLl7nJanKYWhy8dhyONC5oX6kALn1JedQpDxL3rpEg==,Kota Banda Aceh,Prov. Aceh,Baik,AMIKI,Alih Bentuk,AMIK Indonesia,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI XIII,134006  ,"akademik@amikindonesia.ac.id, amik_indonesia@yahoo.com",085260714414,0651-7557400,www.amikindonesia.ac.id,Jalan Tengku Nyak Arief NO. 400 Sp.Mesra Jeulingke Banda Aceh,AMIKI,23000,Tidak Diisi,5.581241,95.353374,1992-11-16T00:00:00Z,2009-07-23T00:00:00Z,2935DTK-I2009,Baik,-
Xim45kVfYvRRaEqqqUx4VLEmWZG7b5bLzx4SS-znp3kVBU8s_ObQtQrdgO_zI1xQF1VPUA==,Kota Palopo,Prov. Sulawesi Selatan,-,-,Alih Bentuk,STIKES Mega Buana Palopo,Swasta,7,-,Perguruan Tinggi Swasta,LLDIKTI IX,093174  , stikes_megabuana_palopo@yahoo.com, 0471 21271,  0471 21271, stikes-megabuana.ac.id,Palopo ,-,12345,Tidak Diisi,-2.995723,120.1881,2009-06-22T00:00:00Z,2009-06-22T00:00:00Z,92DO2009,-,-
_TIoGsJ1OiAI5AzGMpFJkPXHxWlzFks-15GW-B1oHGv2GQ3S9i-ZiP8M6WUOJPBWAb4p6Q==,Kab. Padang Pariaman,Prov. Sumatera Barat,-,STIKes SUMBAR,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Sumatera Barat,Swasta,4,-,Perguruan Tinggi Swasta,LLDIKTI X,103155  ,stikessumbar@gmail.com,082389527654,-,stikessumbar.ac.id,-,STIKes SUMBAR,-,Tidak Diisi,-0.6601702,100.2825819,2018-11-15T00:00:00Z,2018-11-15T00:00:00Z,1021/KPT/I/2018,-,-
2nUFPJI-f4njY-vkoaJG-S6a3xvrwc4LkAZjOdQwedPMvm9Irtm139Ij_Fj-HDtYH4IuAg==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,AKPAR MATOA,Tutup,Akademi Pariwisata Matoa,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI III,034128  ,apmatoa@gmail.com,+62 21 2961 7005,+62 21 7180453,www.akparmatoa.ac.id / com,JL. RAYA CIRACAS NO. 1 JAKARTA TIMUR,AKPAR MATOA,13730,Kec. Cipayung,0.0,0.0,1998-04-01T00:00:00Z,2019-03-08T00:00:00Z,82/M/KPT/2019,-,-
7BjLd6k4N0KwcnJ6NpJ67Y9G1vNOzgNaggAzyTgB6BmQ6RXqzLky2xrnYvrF-2smJaqOyw==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,Baik,SAE INDONESIA,Aktif,Akademi Komunikasi SAE Indonesia,Swasta,2,1 - 1,Perguruan Tinggi Swasta,LLDIKTI III,034168  ,g.putra@sae.edu,7890145 ,7818847 ,www.jakarta.sae.edu,"Jalan Pejaten Raya No 31, Pasar Minggu
Jakarta Selatan",SAE INDONESIA,12540,Kec. Pasar Minggu,-6.2799737,106.8353355,2003-03-13T00:00:00Z,2015-03-23T00:00:00Z,89/M/Kp/III/2015,Baik,-
IB-LBb09TQB_Jmozs-pJ0Bcisw53RuxGpJsmLk4wGd0Jort1ymgJYFwG9ib80N4xQN3YKA==,Kab. Musi Banyu Asin,Prov. Sumatera Selatan,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Hukum Rahmaniyah,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI II,023055  ,-,0714 322495,0714 322495,-,Jalan Merdeka No 531 ,-,30711,Tidak Diisi,0.0,0.0,2000-06-09T00:00:00Z,2000-06-09T00:00:00Z,99DO2000,-,-
tr66_ux6dn-OfVYIW0K2pIXfe6evZF1clOmIxkwF22o_N851l3kFlgtIK7snwtsvyyoc3w==,Kota Medan,Prov. Sumatera Utara,Baik Sekali,TGD,Aktif,STMIK Triguna Dharma,Swasta,4,2.996.000 - 4.140.000,Perguruan Tinggi Swasta,LLDIKTI I,013157  ,info@trigunadharma.ac.id,061-8224051,061-8224051,www.trigunadharma.ac.id,Jl Pintu Air I / Jen. AH. Nasution No 73 Medan Johor - Asrama Haji Medan,TGD,20153,Tidak Diisi,3.541789,98.660298,2008-07-08T00:00:00Z,2008-07-08T00:00:00Z,113DO2008,Baik Sekali,-
AuMaMvNVjNaZ2okSBYBCpz1JbXB3wdOAntaCmM6veVH7glOOZI8IgH2M4K6rPz25YmOKRQ==,Kota Palembang,Prov. Sumatera Selatan,-,-,Tutup,Akademi Komunitas Palembang,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI II,026001  ,-,-,-,-,Suka Senang  (sungai musi),-,12345,Kec. Sukarami,0.0,0.0,2014-10-17T00:00:00Z,2014-10-17T00:00:00Z,573/E/O/2014,-,-
Awdwv-S0qPsd7wADuJdu4nYWhp1LsnP3c5yIchmNWh0NezXz3EEmRwJ1YrjIR312-dFM0A==,Kab. Karawang,Prov. Jawa Barat,Baik,STTI SONY SUGEMA,Aktif,Sekolah Tinggi Teknologi Informatika Sony Sugema,Swasta,3,1.500.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI IV,043192  ,info@sttisonysugema.ac.id,0852-1071-0289,0852-1071-0289,https://sttisonysugema.ac.id/,Jalan Husni Hamid No. 55 Rt/Rw 01/26 Kel. Nagasari Karawang Barat,STTI SONY SUGEMA,40122,Tidak Diisi,-6.3181837,107.3791587,2001-08-02T00:00:00Z,2001-08-02T00:00:00Z,141DO2001,Baik,-
RZS-IENg0f2mJn9AaA4PSuGrBWyQluh7N098_L89FXLgqm5Rr6GWn9-wAgKh54CaR_L1bQ==,Kota Medan,Prov. Sumatera Utara,-,-,Alih Kelola,Universitas Dian Nusantara,Swasta,11,-,Perguruan Tinggi Swasta,LLDIKTI I,011036  , , , , ,Jl. Jamin Ginting Kel. Laucih Kec. Medan Tuntungan,-,12345,Kec. Medan Tuntungan,0.0,0.0,2008-06-05T00:00:00Z,2008-06-05T00:00:00Z,96DO2008,-,-
ribJ9K_Tj6VwIzgjTUnXGh4t-q_KrwI4lxNfbYmAtixayT4cS_xRB3kNxeOORm6pVYbhYA==,Kab. Bone,Prov. Sulawesi Selatan,-,Akper Batari Toja,Alih Bentuk,Akademi Keperawatan Batari Toja,Swasta,1,2.300.000 - 2.300.000,Perguruan Tinggi Swasta,LLDIKTI IX,094063  ,akper@bataritoja.ac.id,0481-27030,0481-27050, www.bataritoja.ac.id,Jalan Poros Majang No. 17 Watampone Kab. Bone Sulsel,Akper Batari Toja,92734,Tidak Diisi,4.0,120.0,2001-01-15T00:00:00Z,2001-01-15T00:00:00Z,186DO2004,-,-
x5F8P9cbf4JmpAbT7NNIWsDe0IoHt9Aw-PdgHoH0DYbcUoOSDd1VO8RkXOQkc-YqjXCIyw==,Kota Surakarta,Prov. Jawa Tengah,Baik Sekali,USB,Aktif,Universitas Setia Budi ,Swasta,14,300.000 - 36.000.000,Perguruan Tinggi Swasta,LLDIKTI VI,061022  ,info@setiabudi.ac.id,0271-852518,0271-853275,www.setiabudi.ac.id,Jalan Letjen Sutoyo Mojosongo,USB,57127,Tidak Diisi,-7.5461506,110.8358985,1997-11-11T00:00:00Z,1997-11-11T00:00:00Z,77/D/O/1997,Baik Sekali,-
V6gSCp98I9EGV5YqAKaEBLoj1BpbeXXIIHUcZOVTShU3Dmo55AqYFp6x2HzUjV8ZYeoqyQ==,Kota Bekasi,Prov. Jawa Barat,-,-,Alih Bentuk,Sekolah Tinggi Teknologi Mitra Karya,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI IV,043229  ,stt.mikar.bekasi@gmail.com,021-880-6248,021-881-8904,www.sttmikar.ac.id,Jalan Mayor M Hasibuan No 5 ,-,17113,Kec. Bekasi Selatan,0.0,0.0,2003-06-10T00:00:00Z,2019-07-24T00:00:00Z,607/KPT/I/2019,-,-
z4LYPhqsdJdezLSWzi0Vwv4Dy0K3DDFCFnVqFWQoArjlCbmrafM4STLcEZUSDaW4_tqOiA==,Kab. Jember,Prov. Jawa Timur,Baik,UIJ,Aktif,Universitas Islam Jember,Swasta,17,1.800.000 - 3.900.000,Perguruan Tinggi Swasta,LLDIKTI VII,071034  ,universislam.jember@gmail.com,0331-488675,0331-428732,www.uij.ac.id,Jalan Kyai Mojo 101 Kaliwates Jember,UIJ,68133,Kec. Kaliwates,-8.184135,113.681717,1984-09-14T00:00:00Z,1984-09-14T00:00:00Z,05Y1984,Baik,-
Oz5yX9zHk2p2AyXZ5rZameL_hFcQ6MXW7Bs4YHgfbZ5PG4sfnZI-A_lZX6uFKXJcpL59qQ==,Kota Banjarmasin,Prov. Kalimantan Selatan,Baik,AMNUS Banjarmasin,Aktif,Akademi Maritim Nusantara Banjarmasin,Swasta,3,100.000 - 6.400.000,Perguruan Tinggi Swasta,LLDIKTI XI,114039  ,maritimakademi@amnus-bjm.ac.id,082156742353,-,https://www.amnus-bjm.ac.id/,Jalan Kuripan No 15-B ,AMNUS Banjarmasin,70236,Kec. Banjarmasin Timur,-3.328874,114.6166357,1979-09-19T00:00:00Z,1997-09-19T00:00:00Z,79DO1997,Baik,-
5vkdI_u8Dlig6ncgTQ6yCDsTySDu4gktfPvK6MqR0jefm2ZPhl0USse-kZSqovXgS4MJeg==,Kota Tasikmalaya,Prov. Jawa Barat,-,UNSIL,Alih Bentuk,Universitas Siliwangi,Swasta,31,-,Perguruan Tinggi Swasta,LLDIKTI IV,041012  ,info@unsil.ac.id,0265-330634,0265-325812,www.unsil.ac.id,Jalan Siliwangi No 24 ,UNSIL,46115,Kec. Tawang,0.0,0.0,1978-05-20T00:00:00Z,1978-05-20T00:00:00Z,NO 1,-,-
04sjEn4zmzCNTTY2hYIreOdo0jxjuJ1jmcVRiyorV2FhYyb82HadwnsnnicZJnWyM-wgFw==,Kab. Bangkalan,Prov. Jawa Timur,-,-,Tutup,Akademi Komunitas Al-Anwar Bangkalan Madura,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,076002  ,-,-,-,-,-,-,-,Tidak Diisi,0.0,0.0,2019-07-17T00:00:00Z,2024-03-20T00:00:00Z,98/D/O/2024,-,-
eIc_klc9IKOY0nGSEVWSHwKVnMEiLWgaaWn02Dkg8vr8BFKzoI-vwL5ZwBy8ynnLIxUMeQ==,Kota Surabaya,Prov. Jawa Timur,Baik,IEU,Aktif,Sekolah Tinggi Ilmu Ekonomi IEU,Swasta,3,1.000.000 - 1.400.000,Perguruan Tinggi Swasta,LLDIKTI VII,073069  ,info@ieu.ac.id,-,-,ieu.ac.id,Jl Raya Dukuh Kupang 157-b ,IEU,60225,Kec. Sawahan,-7.288681,112.714571,2002-07-06T00:00:00Z,2002-07-06T00:00:00Z,1,Baik,-
UCRbm2JUxSHLVd-Be_YlQ2c3E0ApzvHrzGDWpuwFFZW1cXD-7kS--a0p-_fWfMk01rW5uw==,Kota Malang,Prov. Jawa Timur,Baik,POLISMA,Aktif,Politeknik Unisma Malang,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI VII,075005  ,admin@polisma.ac.id,0341-574137,0341-574137,www.polisma.ac.id,Jalan MT Haryono 193 ,POLISMA,65144,Tidak Diisi,-7.9363514,112.6063278,2002-01-05T00:00:00Z,2002-01-28T00:00:00Z,19D02002,Baik,-
ymAtdu7UmB4EDHcvglDmjUgTcb9OzJ0arsEMRZC1s_fkMgwLWryFpnk5ePQoKjPS5y6sRw==,Kota Jambi,Prov. Jambi,B,UNAMA,Aktif,Universitas Dinamika Bangsa,Swasta,9,-,Perguruan Tinggi Swasta,LLDIKTI X,101034  ,info@unama.ac.id,074135095,-,https://unama.ac.id/,Jalan Jenderal Sudirman Kelurahan Tambak Sari Thehok,UNAMA,36139,Tidak Diisi,-1.6185283,103.6280824,2020-01-23T00:00:00Z,2020-01-23T00:00:00Z,81/M/2020,B,-
9DItfubyGbp0r7NjRKUK3f94QqKhMHx-BqT71omhYHfWuDRkc2MVEuvFsqFvVqZ6kxjlNw==,Kab. Indragiri Hilir,Prov. Riau,-,AKBID HUGE,Alih Bentuk,Akademi Kebidanan Husada Gemilang,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI X,104096  , husadagemilang06@gmail.com,(0768) 21621, (0768) 21621,husadagemilang.ac.id,Jalan Bunga No 54 Indragiri Hilir - Riau,AKBID HUGE,29212,Tidak Diisi,-0.3185315,103.1616,2006-09-30T00:00:00Z,2006-09-08T00:00:00Z,209DO2006,-,-
fs4iKnigpvo8YdNHInpiNXn6txcDlUmsK2Ewi7v7SdEfcJubLTX63koVmnJ5cACJYK0s3g==,Kab. Jember,Prov. Jawa Timur,Baik,AKBID Jember,Alih Bentuk,Akademi Kebidanan Jember,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI VII,074074  , akbidjember@gmail.com,0331325930, 0331325930, www.akbidjember.ac.id,Jalan Pangandaran 42 Antirogo ,AKBID Jember,68125,Kec. Sumbersari,-8.141998,113.7363213,2006-03-03T00:00:00Z,2008-09-17T00:00:00Z,3282DT2008,Baik,-
QOSZmmRu3jqH8d6u_hrdRBdpp3e-Qabrwvlfu9qDK0y_94qun4UWSt50UYsY1OzoDq57eA==,Kota Salatiga,Prov. Jawa Tengah,Baik,-,Aktif,Sekolah Tinggi Ilmu Kesehatan Ar-Rum,Swasta,2,3.500.000 - 3.500.000,Perguruan Tinggi Swasta,LLDIKTI VI,063115  ,stikesarrum@gmail.com,(0298) 329353,(0298) 329354,https://ar-rum.ac.id/,-,-,-,Tidak Diisi,0.0,0.0,2019-03-20T00:00:00Z,2019-03-20T00:00:00Z,218/KPT/I/2019,Baik,-
8_YDt9UPU9fPEbFuQstpgPrdUUZbHaAlodAkmqTxpXoM2ryG4CGAeer8tEdZzkj8UCOj5A==,Kota Balikpapan,Prov. Kalimantan Timur,Baik,-,Aktif,Politeknik Alkon Kalimantan,Swasta,3,1.800.000 - 6.240.000,Perguruan Tinggi Swasta,LLDIKTI XI,115030  ,poltek.alkon@gmail.com,08115050150,-,https://poltekalkon.ac.id/info/,-,-,-,Tidak Diisi,-1.2357928,116.8455074,2024-04-01T00:00:00Z,2024-04-01T00:00:00Z,114/D/O/2024,Baik,-
TKyjwGT9Wo1A3hpWwvAISD363aqyml_ybgLbHW_7R20WIGMvO2EY7Idd1X5RUtTeBpfT2Q==,Kota Malang,Prov. Jawa Timur,Unggul,UMM,Aktif,Universitas Muhammadiyah Malang,Swasta,79,-,Perguruan Tinggi Swasta,LLDIKTI VII,071024  ,webmaster@umm.ac.id,0341-464318-19,0341-460782,www.umm.ac.id,Jalan Raya Tlogomas No 246 ,UMM,65144,Kec. Lowokwaru,-7.921546,112.597351,1964-09-01T00:00:00Z,2018-02-01T00:00:00Z,85/KPT/I/2018,Unggul,-
YMm14NZ0zRGL9N9tmFfy4tLQBm549MDHsUlCkyp4FQ28NqeCtif2RUxFCZwhyxlyq6iJNQ==,Kab. Cirebon,Prov. Jawa Barat,-,AKFAR Muhammadiyah C,Alih Bentuk,Akademi Farmasi Muhammadiyah Cirebon,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IV,044210  ,akfar_muh@yahoo.co.id,0231 230984,0231 230984,http://akfarmuhcirebon.ac.id,Jalan Cideng Indah No. 3  Kertawinangun Kedawung,AKFAR Muhammadiyah C,45153,Kec. Kedawung,0.0,0.0,1999-09-14T00:00:00Z,2017-10-02T00:00:00Z,561/KPT/I/2017,-,-
12kUrrlQypI9Xv4hgHJOFUXHugtrQ_ut8DZBdwHP-igi9PRBOEVMVm-kHfsUNZCbaKKD0A==,Kab. Toba Samosir,Prov. Sumatera Utara,-,-,Alih Bentuk,AKPER Tenaga Pembangunan Arjuna Laguboti,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI I,014191  ,akperarjuna@yahoo.com,0632331594, 0632331594, ,Jl. Arjuna Desa Pintubosi,-,12345,Kec. Lagu Boti,0.0,0.0,2003-03-18T00:00:00Z,2003-03-18T00:00:00Z,217DO2007,-,-
rkWLxEX70wXUEyVaf8spOZjHjwQnMZwOqU4qYHokf8no7hYHhVjebPjjJU3f8mm0iS1tyA==,Kota Makassar,Prov. Sulawesi Selatan,Baik,STIKES Gunung Sari,Aktif,Sekolah Tinggi Ilmu Kesehatan Gunung Sari,Swasta,6,2.400.000 - 4.000.000,Perguruan Tinggi Swasta,LLDIKTI IX,093208  ,info@stikes.gunungsari.id,6285255217531,-,http://stikes.gunungsari.id,-,STIKES Gunung Sari,-,Tidak Diisi,-5.1855689,119.441113,2019-08-09T00:00:00Z,2019-08-09T00:00:00Z,702/KPT/I/2019,Baik,-
mzL4YeKCVSsmAW0B-GPB4Ub5Vi2FwegRGRtMK_PKhHjHSVK8mG40_R7Rg6R47ql21_erNA==,Kota Jakarta Selatan,Prov. D.K.I. Jakarta,-,UNIAT,Tutup,Universitas Islam Attahiriyah,Swasta,10,-,Perguruan Tinggi Swasta,LLDIKTI III,031032  ,rektoratbiro@gmail.com,(021)2283-5937,(021)2283-5937,www.uniat.ac.id,"Jl Kampung Melayu Besar, No.22 RT.01/RW 03, Kebon baru Jakarta
",UNIAT,12840,Kec. Tebet,-6.2256518,106.8603806,2021-02-08T00:00:00Z,1990-09-04T00:00:00Z,26/E/O/2021,-,-
qJOYTQDGuOdN8LSMtt074cwE8jd31Y1-466Wa1GlYs72BzqM6rsABAmAr73-kphE5E5POg==,Kab. Tangerang,Prov. Banten,Baik,Yumanesia,Aktif,Politeknik Yusuf Mansur,Swasta,3,100.000 - 700.000,Perguruan Tinggi Swasta,LLDIKTI IV,045068  ,officialyumanesia@gmail.com,-,-,www.poltekyumanesia.ac.id,-,Yumanesia,-,Tidak Diisi,0.0,0.0,2023-01-13T00:00:00Z,2023-01-13T00:00:00Z,23/D/OT/2023,Baik,-
EAZngfWDfNvqxyTGqeo7m3NLyhWiruwW45UQOH9DNZB75iLK00YM1mrj4C7fpfA_CTWZ0A==,Kota Jakarta Timur,Prov. D.K.I. Jakarta,-,-,Tutup,Sekolah Tinggi Ilmu Ekonomi Wira Bakti,Swasta,5,-,Perguruan Tinggi Swasta,LLDIKTI III,033131  ,stie_wirabhakti@yahoo.com,021-8199777,021-8199774,-,Jalan Otista Raya 115 ,-,13330,Tidak Diisi,0.0,0.0,1998-12-05T00:00:00Z,2019-03-08T00:00:00Z,79/M/KPT/2019,-,-
CSwXZe52N7YSOTF2-nnbemhiMdX6efzNDWVO-5FtRl235cNelY03h80vceIwMZ4PYN02_A==,Kab. Merauke,Prov. Papua,Baik,-,Aktif,Politeknik Pertanian Yasanto,Swasta,4,2.400.000 - 2.400.000,Perguruan Tinggi Swasta,LLDIKTI XIV,145003  , politeknikyasanto@rocketmail.com,0971 3331121,0971 3331121, ,Jalan Missi II ,-,99601,Tidak Diisi,-8.506569,140.405708,2004-04-23T00:00:00Z,2004-04-23T00:00:00Z,57DO2004,Baik,-
WKcNr38dZTFLWnxJ0LwPuoZ4jd2A7r-C6gqWiDB8jWdzaxjJY2W0QYMy3IrSvGP-oZ2phA==,Kab. Aceh Utara,Prov. Aceh,-,-,Alih Kelola,STKIP Citra Bangsa Aceh Utara,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI XIII,133048  ,Citrabangsa.stkip@gmail.com,(0645)8057470,-,-,Jl. Medan-Banda Aceh Km. 280-281 Geudong (alih kelola dan pindah ke Kota Medan),-,24374,Kec. Samudera,0.0,0.0,2014-10-02T00:00:00Z,2019-08-05T00:00:00Z,665/KPT/I/2019,-,-
dReL5H9QP1U_Qqe5BJ2vGXFHhgMyQ-QU8IxTCjZO0t2DlImIvcQXdFHPfCVZBdYxxs2aFQ==,Kota Cimahi,Prov. Jawa Barat,-,Stikes Jenderal A. Y,Alih Bentuk,Sekolah Tinggi Ilmu Kesehatan Jenderal Achmad Yani,Swasta,12,-,Perguruan Tinggi Swasta,LLDIKTI IV,043219  ,info@stikesayani.ac.id,022-6631622-23,022-6631624,www.stikesayani.ac.id,Jalan Terusan Jend Sudirman Cimahi,Stikes Jenderal A. Y,40533,Kec. Cimahi Selatan,0.0,0.0,2002-10-08T00:00:00Z,2002-06-06T00:00:00Z,02,-,-
7dI4mk7m09EDBgm7XZ6dQ3H5wCHA1eoggytmdgOD72JgU_e0XfkZaNwFSYmFUqJ5gHbicA==,Kab. Gresik,Prov. Jawa Timur,Baik Sekali,-,Aktif,Universitas Gresik,Swasta,13,8.500.000 - 8.500.000,Perguruan Tinggi Swasta,LLDIKTI VII,071020  ,info@unigres.ac.id,031-398-1918,031-397-8628,unigres.ac.id,Jalan Arief Rahman Hakim No 2B ,-,61111,Kec. Gresik,0.0,0.0,1981-05-27T00:00:00Z,1992-12-19T00:00:00Z,24,Baik Sekali,-
_KO9d4-iC_-lO3x24nhUkPxjDGaExs5MUR2FJCCx9V1yQ2UVmHYbrbMCxPFbnUT6kHPQ7Q==,Kota Blitar,Prov. Jawa Timur,Baik,STIEKEN Blitar,Aktif,Sekolah Tinggi Ilmu Ekonomi Kesumanegara,Swasta,2,1.650.000 - 3.600.000,Perguruan Tinggi Swasta,LLDIKTI VII,073063  ,info@stieken.ac.id,0342-802330,0342-813788,www.stieken.ac.id,Jalan Mastrip No 59 ,STIEKEN Blitar,66111,Kec. Kepanjen Kidul,-8.100972,112.164539,1990-05-01T00:00:00Z,2018-07-24T00:00:00Z,0325/O/1990,Baik,-
OQqzf08jvItiYJope0nGMSq0CUFkNNLUmv7gaFepOdg6ATMZ2pDg5ZFPInc-_np4bDts5g==,Kota Kediri,Prov. Jawa Timur,-,-,Alih Bentuk,STIKES Surya Mitra Husada,Swasta,6,-,Perguruan Tinggi Swasta,LLDIKTI VII,073122  ,smh@stikesstrada.ac.id,(0354) 695130,(0354) 695130, www.stikesstrada.ac.id,Jalan Manila No 37 Sumberece,-,64100,Kec. Pesantren,-7.830449,112.018517,2003-12-09T00:00:00Z,2003-12-09T00:00:00Z,197/D/O/2003,-,-
BQvaI4RVfJndM14Wpl65sr-lnOXwGfYOlVUklJtFjGuXZqx9COyjvDKC13pjlo1lnYeP8w==,Kab. Pati,Prov. Jawa Tengah,Baik,STT Pati,Aktif,Sekolah Tinggi Teknik Pati,Swasta,2,980.000 - 4.220.000,Perguruan Tinggi Swasta,LLDIKTI VI,063109  ,sttpati@sttp.ac.id,(0295)382470,0295382234,www.sttp.ac.id,-,STT Pati,-,Kec. Pati,-6.7113054,111.0572554,2018-03-05T00:00:00Z,2018-03-05T00:00:00Z,267/KPT/I/2018,Baik,-
F7a40dDGwxGgo3eEq4ZLwc8xOiz3iBLX1WT0GQ0d7UBUV0whnSfPPzh2ZKrYdwQCYLtm-Q==,Kab. Jembrana,Prov. Bali,-,STB Putra Harapan,Alih Bentuk,Sekolah Tinggi Bisnis Putra Harapan,Swasta,2,-,Perguruan Tinggi Swasta,LLDIKTI VIII,083106  ,stb@putraharapan.ac.id,0365 - 41485,-,www.putraharapan.ac.id,-,STB Putra Harapan,-,Kec. Negara,0.0,0.0,2018-12-28T00:00:00Z,2018-12-28T00:00:00Z,1254/KPT/I/2018,-,-
ndz4iYRlHfjZ-aBrktumI8j8GAUz7iXp6xmhRi-G3KQlucdZppNhPnX88LWmQd40MiEt_A==,Kota Makassar,Prov. Sulawesi Selatan,-,-,Alih Bentuk,Sekolah Tinggi Ilmu Maritim Makassar,Swasta,3,-,Perguruan Tinggi Swasta,LLDIKTI IX,093199  ,stimar_makasar@yahoo.com,0411-589137,0411589137,-,Jl. Printis Kemerdekaan IV Lr 10 Tamalanrea Jaya,-,90245,Kec. Tamalanrea,0.0,0.0,2015-11-18T00:00:00Z,2015-11-18T00:00:00Z,116/KPT/I/2015,-,-
XE-4q_HrSqVuXsomOaeMIghe1SsveIYa4pc0rQCAkuLp4WAqJzyEe6hUVrH4KWMmVj2QnQ==,Kota Makassar,Prov. Sulawesi Selatan,-,AKBID,Alih Bentuk,Akademi Kebidanan Muhammadiyah Makassar,Swasta,1,-,Perguruan Tinggi Swasta,LLDIKTI IX,094072  ,akbidmuh_mks@yahoo.com,0411-443925,0411-4660137,www.akbidacid,Jl. Pettarani II No. 31,AKBID,90123,Tidak Diisi,0.0,0.0,1999-12-23T00:00:00Z,2007-08-24T00:00:00Z,2540DT2007,-,-
