faculty,prodi,institution_code
PROGRAM PASCASARJANA,Pendidikan Matematika,quipper-337
PROGRAM PASCASARJANA,Teknologi Pendidikan,quipper-337
PROGRAM PASCASARJANA,Pendidikan Bahasa Inggris,quipper-337
PROGRAM PASCASARJANA,Pendidikan Bahasa Indonesia,quipper-337
PROGRAM PASCASARJANA,Teknik Kimia,quipper-337
PROGRAM PASCASARJANA,Manajemen,quipper-337
PROGRAM PASCASARJANA,Ilmu Komunikasi,quipper-337
PROGRAM PASCASARJANA,Administrasi Negara,quipper-337
PROGRAM PASCASARJANA,Ilmu Hukum,quipper-337
PROGRAM PASCASARJANA,Akuntansi,quipper-337
PROGRAM PASCASARJANA,Teknik Pertanian,quipper-337
PROGRAM PASCASARJANA,Keguruan & Pendidikan,quipper-337
PROGRAM PASCASARJANA,Agribisnis,quipper-337
FAKULTAS KEDOKTERAN,Gizi,quipper-337
FAKULTAS KEDOKTERAN,Ilmu Keperawatan,quipper-337
FAKULTAS KEDOKTERAN,Pendidikan Olahraga,quipper-337
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-337
KEPERAWATAN,Ilmu Keperawatan,quipper-338
KEMARITIMAN,Kelautan,quipper-339
KEMARITIMAN,Lainnya,quipper-339
KEMARITIMAN,Nautika,quipper-339
KEPERAWATAN,Ilmu Keperawatan,quipper-340
KEPERAWATAN,Kesehatan Masyarakat,quipper-340
TEKNIK MESIN,Teknik Mesin,quipper-341
TEKNIK MESIN,Teknik Manufaktur,quipper-341
TEKNIK ELEKTRO,Teknik Elektro,quipper-341
TEKNIK ELEKTRO,Ilmu Teknik,quipper-341
TEKNIK SIPIL,Konstruksi,quipper-341
TEKNIK SIPIL,Teknik Sipil,quipper-341
AKUNTANSI,Akuntansi,quipper-341
BAHASA INGGRIS,Sastra & Bahasa Asing,quipper-341
ADMINISTRASI NIAGA,Pariwisata,quipper-341
ADMINISTRASI NIAGA,Administrasi Bisnis,quipper-341
ADMINISTRASI NIAGA,Travel,quipper-341
TEKNOLOGI INFORMASI,Teknik Komputer,quipper-341
TEKNOLOGI INFORMASI,Manajemen Informatika,quipper-341
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-342
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Hukum,quipper-342
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Administrasi Negara,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Sastra Indonesia,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Biologi,quipper-342
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-342
FAKULTAS TEKNIK,Teknik Elektro,quipper-342
FAKULTAS TEKNIK,Teknik Sipil,quipper-342
FAKULTAS TEKNIK,Teknik Mesin,quipper-342
FAKULTAS EKONOMI,Manajemen,quipper-342
FAKULTAS EKONOMI,Akuntansi,quipper-342
FAKULTAS EKONOMI,Ekonomi Pembangunan,quipper-342
FAKULTAS PERTANIAN,Peternakan,quipper-342
FAKULTAS PERTANIAN,Agroteknologi,quipper-342
FAKULTAS PERTANIAN,Budidaya Perairan,quipper-342
FAKULTAS MATEMATIKA DAN IPA,Biologi,quipper-343
FAKULTAS MATEMATIKA DAN IPA,Pendidikan Matematika,quipper-343
FAKULTAS MATEMATIKA DAN IPA,Keguruan & Pendidikan,quipper-343
FAKULTAS MATEMATIKA DAN IPA,Fisika,quipper-343
FAKULTAS BAHASA DAN SENI,Pendidikan Bahasa Inggris,quipper-343
FAKULTAS BAHASA DAN SENI,Pendidikan Bahasa Indonesia,quipper-343
FAKULTAS BAHASA DAN SENI,Desain Komunikasi Visual,quipper-343
FAKULTAS ILMU PENDIDIKAN DAN PENGETAHUAN SOSIAL,Ilmu Ekonomi,quipper-343
FAKULTAS ILMU PENDIDIKAN DAN PENGETAHUAN SOSIAL,Keguruan & Pendidikan,quipper-343
FAKULTAS PASCASARJANA,Pendidikan Bahasa Inggris,quipper-343
FAKULTAS PASCASARJANA,Pendidikan Bahasa Indonesia,quipper-343
FAKULTAS PASCASARJANA,Keguruan & Pendidikan,quipper-343
FAKULTAS TEKNIK DAN ILMU KOMPUTER,Arsitektur,quipper-343
FAKULTAS TEKNIK DAN ILMU KOMPUTER,Teknik Industri,quipper-343
FAKULTAS TEKNIK DAN ILMU KOMPUTER,Teknik Informatika,quipper-343
ILMU EKONOMI,Ilmu Ekonomi,quipper-344
ILMU EKONOMI,Akuntansi,quipper-344
ILMU EKONOMI,Manajemen,quipper-344
MANAJEMEN,Manajemen,quipper-345
AKUNTANSI,Akuntansi,quipper-345
KEPERAWATAN,Ilmu Keperawatan,quipper-346
FAKULTAS ILMU KOMPUTER,Teknik Informatika,quipper-347
FAKULTAS ILMU KOMPUTER,Ilmu Komputer,quipper-347
FAKULTAS ILMU KOMPUTER,Sistem Informasi,quipper-347
FAKULTAS BISNIS DAN EKONOMI,Akuntansi,quipper-347
FAKULTAS BISNIS DAN EKONOMI,Manajemen,quipper-347
SISTEM INFORMATIKA & KOMPUTER,Teknik Informatika,quipper-348
SISTEM INFORMATIKA & KOMPUTER,Sistem Informasi,quipper-348
PERHOTELAN,Perhotelan,quipper-349
PERHOTELAN,Manajemen,quipper-349
IMIGRASI,Manajemen,quipper-350
IMIGRASI,Ilmu Administrasi,quipper-350
IMIGRASI,Ilmu Hukum,quipper-350
IMIGRASI,Sekolah Kedinasan,quipper-350
GIZI,Gizi,quipper-351
ILMU PELAYARAN,Kelautan,quipper-352
ILMU PELAYARAN,Lainnya,quipper-352
ILMU PELAYARAN,Nautika,quipper-352
ADMINISTRASI RUMAH SAKIT,Administrasi Kesehatan,quipper-353
KESEHATAN MASYARAKAT,Kesehatan Masyarakat,quipper-353
PSIKOLOGI,Psikologi,quipper-353
FARMASI,Farmasi,quipper-353
ILMU GIZI,Gizi,quipper-353
KESEHATAN LINGKUNGAN,Kesehatan Lingkungan,quipper-353
AKUNTANSI,Akuntansi,quipper-354
KEUANGAN DAN PERBANKAN,Perbankan,quipper-354
MANAJEMEN,Manajemen,quipper-354
FAKULTAS HUKUM,Ilmu Hukum,quipper-355
FAKULTAS ILMU KESEHATAN,Farmasi,quipper-355
FAKULTAS ILMU KESEHATAN,Ilmu Keperawatan,quipper-355
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-355
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-355
FAKULTAS AGAMA ISLAM,Ilmu Hukum,quipper-355
FAKULTAS AGAMA ISLAM,Ilmu Agama Islam,quipper-355
FAKULTAS AGAMA ISLAM,Pendidikan Guru Sekolah Dasar,quipper-355
FAKULTAS AGAMA ISLAM,Keguruan & Pendidikan,quipper-355
FAKULTAS TEKNIK,Teknik Informatika,quipper-355
FAKULTAS TEKNIK,Teknik Industri,quipper-355
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-355
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-355
FAKULTAS PSIKOLOGI DAN HUMANIORA,Psikologi,quipper-355
ILMU STATISTIKA,Statistika,quipper-356
ILMU STATISTIKA,Sekolah Kedinasan,quipper-356
FAKULTAS KEDOKTERAN GIGI,Pendidikan Dokter Gigi,quipper-357
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-357
FAKULTAS KESEHATAN MASYARAKAT,Kesehatan Masyarakat,quipper-357
FAKULTAS HUKUM,Ilmu Hukum,quipper-357
FAKULTAS AGROTEKNOLOGI,Agroteknologi,quipper-357
FAKULTAS KEPERAWATAN DAN KEBIDANAN,Ilmu Keperawatan,quipper-357
FAKULTAS KEPERAWATAN DAN KEBIDANAN,Kebidanan,quipper-357
FAKULTAS PSIKOLOGI,Psikologi,quipper-357
FAKULTAS EKONOMI,Manajemen,quipper-357
FAKULTAS EKONOMI,Akuntansi,quipper-357
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-357
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-357
FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,Teknik Informatika,quipper-357
FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,Sistem Informasi,quipper-357
FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,Teknik Industri,quipper-357
FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,Teknik Elektro,quipper-357
FAKULTAS TEKNOLOGI DAN ILMU KOMPUTER,Ilmu Komputer,quipper-357
ILMU KESEHATAN,Ilmu Keperawatan,quipper-358
ADMINISTRASI NIAGA,Administrasi Bisnis,quipper-359
ADMINISTRASI NIAGA,Lainnya,quipper-359
AKUNTANSI,Perbankan,quipper-359
AKUNTANSI,Akuntansi,quipper-359
AKUNTANSI,Perbankan Syariah,quipper-359
KOMPUTER DAN INFORMATIKA,Ilmu Komputer,quipper-359
KOMPUTER DAN INFORMATIKA,Manajemen Informatika,quipper-359
KOMPUTER DAN INFORMATIKA,Teknik Komputer,quipper-359
TEKNIK ELEKTRONIKA,Teknik Elektro,quipper-359
TEKNIK ELEKTRONIKA,Ilmu Teknik,quipper-359
TEKNIK SIPIL,Teknik Sipil,quipper-359
TEKNIK SIPIL,Konstruksi,quipper-359
TEKNIK SIPIL,Ilmu Teknik,quipper-359
TEKNIK MESIN,Teknik Mesin,quipper-359
TEKNIK MESIN,Ilmu Teknik,quipper-359
MAGISTER TERAPAN SISTEM INFORMASI AKUNTANSI,Akuntansi,quipper-359
ILMU PELAYARAN,Kelautan,quipper-360
ILMU PELAYARAN,Sekolah Kedinasan,quipper-360
ILMU PELAYARAN,Ilmu Teknik,quipper-360
ILMU PELAYARAN,Nautika,quipper-360
FAKULTAS SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-361
FAKULTAS SAINS DAN TEKNOLOGI,Biologi,quipper-361
FAKULTAS SAINS DAN TEKNOLOGI,Kimia,quipper-361
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-361
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-361
FAKULTAS SYARIAH DAN HUKUM,Ilmu Agama Islam,quipper-361
FAKULTAS SYARIAH DAN HUKUM,Ilmu Hukum,quipper-361
FAKULTAS SYARIAH DAN HUKUM,Hukum Ekonomi Syariah,quipper-361
FAKULTAS EKONOMI DAN BISNIS ISLAM,Ekonomi Syariah,quipper-361
FAKULTAS EKONOMI DAN BISNIS ISLAM,Perbankan Syariah,quipper-361
FAKULTAS EKONOMI DAN BISNIS ISLAM,Manajemen,quipper-361
FAKULTAS USHULUDDIN DAN PEMIKIRAN ISLAM,Ilmu Agama Islam,quipper-361
FAKULTAS USHULUDDIN DAN PEMIKIRAN ISLAM,Filsafat,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Keguruan & Pendidikan,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Ilmu Agama Islam,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Bahasa Inggris,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Matematika,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Biologi,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Kimia,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Fisika,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Guru Sekolah Dasar,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Sastra Arab,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Pendidikan Anak Usia Dini,quipper-361
FAKULTAS ILMU TARBIYAH DAN KEGURUAN,Manajemen Pendidikan,quipper-361
FAKULTAS DAKWAH DAN KOMUNIKASI,Ilmu Komunikasi,quipper-361
FAKULTAS DAKWAH DAN KOMUNIKASI,Jurnalistik,quipper-361
FAKULTAS DAKWAH DAN KOMUNIKASI,Bimbingan dan Konseling,quipper-361
FAKULTAS DAKWAH DAN KOMUNIKASI,Manajemen,quipper-361
FAKULTAS DAKWAH DAN KOMUNIKASI,Ilmu Agama Islam,quipper-361
FAKULTAS ADAB DAN HUMANIORA,Ilmu Perpustakaan,quipper-361
FAKULTAS ADAB DAN HUMANIORA,Sejarah,quipper-361
FAKULTAS ADAB DAN HUMANIORA,Sastra Arab,quipper-361
FAKULTAS ADAB DAN HUMANIORA,Ilmu Politik,quipper-361
FAKULTAS ADAB DAN HUMANIORA,Ilmu Agama Islam,quipper-361
FAKULTAS PSIKOLOGI,Psikologi,quipper-361
FAKULTAS PSIKOLOGI,Ilmu Agama Islam,quipper-361
PROGRAM PASCASARJANA,Ilmu Agama Islam,quipper-361
FAKULTAS TEKNIK,Teknik Informatika,quipper-362
FAKULTAS TEKNIK,Teknik Elektro,quipper-362
FAKULTAS TEKNIK,Teknik Mesin,quipper-362
FAKULTAS TEKNIK,Teknik Sipil,quipper-362
FAKULTAS TEKNIK,Teknik Industri,quipper-362
FAKULTAS EKONOMI,Manajemen,quipper-362
FAKULTAS EKONOMI,Akuntansi,quipper-362
FAKULTAS EKONOMI,Ilmu Ekonomi,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Biologi,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Sejarah,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Fisika,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kimia,quipper-362
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-362
FAKULTAS HUKUM,Ilmu Hukum,quipper-362
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-362
FAKULTAS PERTANIAN,Agroteknologi,quipper-362
FAKULTAS PERTANIAN,Ilmu dan Teknologi Pangan,quipper-362
FAKULTAS PERTANIAN,Agribisnis,quipper-362
FAKULTAS AGAMA ISLAM,Ilmu Agama Islam,quipper-362
FAKULTAS AGAMA ISLAM,Keguruan & Pendidikan,quipper-362
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Administrasi,quipper-362
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-362
FAKULTAS SASTRA,Sastra Inggris,quipper-362
ILMU EKONOMI,Manajemen,quipper-363
ILMU EKONOMI,Akuntansi,quipper-363
TATA NIAGA,Akuntansi,quipper-364
TATA NIAGA,Perbankan,quipper-364
TATA NIAGA,Perbankan Syariah,quipper-364
TATA NIAGA,Administrasi Bisnis,quipper-364
TEKNIK MESIN,Teknik Mesin,quipper-364
TEKNOLOGI INFORMASI & KOMPUTER,Teknik Informatika,quipper-364
TEKNOLOGI INFORMASI & KOMPUTER,Multimedia,quipper-364
TEKNOLOGI INFORMASI & KOMPUTER,Teknologi Rekayasa Multimedia,quipper-364
TEKNIK SIPIL,Teknik Sipil,quipper-364
TEKNIK SIPIL,Konstruksi,quipper-364
TEKNIK KIMIA,Teknik Kimia,quipper-364
TEKNIK KIMIA,Ilmu Teknik,quipper-364
TEKNIK ELEKTRO,Teknik Elektro,quipper-364
TEKNIK ELEKTRO,Ilmu Teknik,quipper-364
TEKNIK ELEKTRO,Instrumentasi,quipper-364
FASHION APPAREL DESIGN,Rias dan Busana,quipper-365
DESAIN KOMUNIKASI VISUAL,Ilmu Komunikasi,quipper-365
DESAIN KOMUNIKASI VISUAL,Desain,quipper-365
TEKNOLOGI INFORMASI,Sistem Informasi,quipper-365
SISTEM INFORMASI,Sistem Informasi,quipper-365
TEKNIK INDUSTRI,Teknik Industri,quipper-365
MANAJEMEN RANTAI PASOK,Manajemen,quipper-365
MANAJEMEN,Manajemen,quipper-365
AKUNTANSI,Akuntansi,quipper-365
FAKULTAS ILMU KOMPUTER,Teknik Informatika,quipper-366
FAKULTAS ILMU KOMPUTER,Sistem Informasi,quipper-366
FAKULTAS SASTRA,Sastra Inggris,quipper-366
FAKULTAS PERTANIAN,Agribisnis,quipper-366
FAKULTAS PERTANIAN,Agroteknologi,quipper-366
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-366
FAKULTAS EKONOMI,Teknik Informatika,quipper-366
FAKULTAS EKONOMI,Akuntansi,quipper-366
FAKULTAS EKONOMI,Manajemen,quipper-366
FAKULTAS TEKNIK,Teknik Sipil,quipper-367
FAKULTAS TEKNIK,Teknik Kimia,quipper-367
FAKULTAS TEKNIK,Teknik Industri,quipper-367
FAKULTAS TEKNIK,Teknik Informatika,quipper-367
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-367
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Administrasi,quipper-367
FAKULTAS AGAMA ISLAM,Keguruan & Pendidikan,quipper-367
FAKULTAS AGAMA ISLAM,Ilmu Agama Islam,quipper-367
FAKULTAS EKONOMI,Akuntansi,quipper-367
FAKULTAS EKONOMI,Manajemen,quipper-367
FAKULTAS HUKUM,Ilmu Hukum,quipper-367
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-367
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Ilmu Ekonomi,quipper-367
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-367
NATIONAL INSTITUTE,Teknik Penerbangan,quipper-368
NATIONAL INSTITUTE,Teknik Informatika,quipper-368
NATIONAL INSTITUTE,Teknik Elektro,quipper-368
NATIONAL INSTITUTE,Teknik Mesin,quipper-368
NATIONAL INSTITUTE,Manajemen,quipper-368
NATIONAL INSTITUTE,Administrasi Bisnis Nasional,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Automotive Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Aviation Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Computer Science,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Industrial Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Mechatronics Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Biomedical Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Food Technology,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Chemical Engineering,quipper-368
GERMAN INTERNATIONAL INSTITUTE,International Business Administration,quipper-368
GERMAN INTERNATIONAL INSTITUTE,International Management,quipper-368
GERMAN INTERNATIONAL INSTITUTE,International Relations,quipper-368
GERMAN INTERNATIONAL INSTITUTE,Hotel & Tourism Management,quipper-368
FAKULTAS ILMU KOMUNIKASI,Ilmu Komunikasi,quipper-369
FAKULTAS ILMU KOMUNIKASI,Jurnalistik,quipper-369
FAKULTAS SENI DAN DESAIN,Desain,quipper-369
FAKULTAS SENI DAN DESAIN,Arsitektur,quipper-369
FAKULTAS SENI DAN DESAIN,Film dan Televisi,quipper-369
FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,Teknik Informatika,quipper-369
FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,Sistem Informasi,quipper-369
FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,Ilmu Komputer,quipper-369
FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,Fisika,quipper-369
FAKULTAS TEKNOLOGI INFORMASI DAN KOMUNIKASI,Teknik Elektro,quipper-369
FAKULTAS BISNIS,Manajemen,quipper-369
FAKULTAS BISNIS,Akuntansi,quipper-369
DIPLOMA PERHOTELAN,Perhotelan,quipper-369
FAKULTAS BIOLOGI,Biologi,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Akuntansi,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Manajemen,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Administrasi Bisnis,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Bisnis,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Ekonomi Pembangunan,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Ilmu Ekonomi,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Administrasi Perkantoran,quipper-370
FAKULTAS EKONOMI DAN BISNIS,Bisnis Internasional,quipper-370
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Budidaya Perairan,quipper-370
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Kelautan,quipper-370
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Perikanan,quipper-370
FAKULTAS PERIKANAN DAN ILMU KELAUTAN,Manajemen Sumber Daya Perairan,quipper-370
FAKULTAS PERTANIAN,Ilmu dan Teknologi Pangan,quipper-370
FAKULTAS PERTANIAN,Agroteknologi,quipper-370
FAKULTAS PERTANIAN,Teknik Pertanian,quipper-370
FAKULTAS PERTANIAN,Ilmu Tanah,quipper-370
FAKULTAS PERTANIAN,Agribisnis,quipper-370
FAKULTAS PETERNAKAN,Peternakan,quipper-370
FAKULTAS HUKUM,Ilmu Hukum,quipper-370
FAKULTAS TEKNIK,Teknik Industri,quipper-370
FAKULTAS TEKNIK,Teknik Elektro,quipper-370
FAKULTAS TEKNIK,Teknik Sipil,quipper-370
FAKULTAS TEKNIK,Teknik Informatika,quipper-370
FAKULTAS TEKNIK,Teknik Geologi,quipper-370
FAKULTAS ILMU BUDAYA,Pendidikan Bahasa Indonesia,quipper-370
FAKULTAS ILMU BUDAYA,Sastra & Bahasa Asing,quipper-370
FAKULTAS ILMU BUDAYA,Sastra Indonesia,quipper-370
FAKULTAS ILMU BUDAYA,Sastra Inggris,quipper-370
FAKULTAS ILMU BUDAYA,Pendidikan Bahasa Inggris,quipper-370
FAKULTAS ILMU BUDAYA,Sastra Jepang,quipper-370
FAKULTAS KEDOKTERAN,Pendidikan Dokter Gigi,quipper-370
FAKULTAS KEDOKTERAN,Pendidikan Dokter,quipper-370
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Kimia,quipper-370
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Matematika,quipper-370
FAKULTAS MATEMATIKA DAN ILMU PENGETAHUAN ALAM,Fisika,quipper-370
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Hubungan Internasional,quipper-370
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Komunikasi,quipper-370
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Ilmu Politik,quipper-370
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Sosiologi,quipper-370
FAKULTAS ILMU SOSIAL DAN ILMU POLITIK,Administrasi Negara,quipper-370
FAKULTAS ILMU-ILMU KESEHATAN,Gizi,quipper-370
FAKULTAS ILMU-ILMU KESEHATAN,Ilmu Keperawatan,quipper-370
FAKULTAS ILMU-ILMU KESEHATAN,Farmasi,quipper-370
FAKULTAS ILMU-ILMU KESEHATAN,Kesehatan Masyarakat,quipper-370
FAKULTAS ILMU-ILMU KESEHATAN,"Pendidikan Jasmani, Kesehatan, dan Rekreasi",quipper-370
PROGRAM PASCASARJANA,Peternakan,quipper-370
PROGRAM PASCASARJANA,Ilmu Hukum,quipper-370
PROGRAM PASCASARJANA,Agribisnis,quipper-370
PROGRAM PASCASARJANA,Biologi,quipper-370
PROGRAM PASCASARJANA,Ilmu dan Teknologi Pangan,quipper-370
PROGRAM PASCASARJANA,Akuntansi,quipper-370
PROGRAM PASCASARJANA,Ilmu Ekonomi,quipper-370
PROGRAM PASCASARJANA,Manajemen,quipper-370
PROGRAM PASCASARJANA,Sosiologi,quipper-370
PROGRAM PASCASARJANA,Ilmu Komunikasi,quipper-370
PROGRAM PASCASARJANA,Administrasi Negara,quipper-370
PROGRAM PASCASARJANA,Teknik Biomedis,quipper-370
PROGRAM PASCASARJANA,Kelautan,quipper-370
PROGRAM PASCASARJANA,Budidaya Perairan,quipper-370
PROGRAM PASCASARJANA,Penyuluhan dan Komunikasi Pertanian,quipper-370
PROGRAM PASCASARJANA,Teknik Lingkungan,quipper-370
PROGRAM PASCASARJANA,Teknik Pertanian,quipper-370
PROGRAM PASCASARJANA,Bioteknologi,quipper-370
PROGRAM PASCASARJANA,Ilmu Lingkungan,quipper-370
KELAUTAN DAN PERIKANAN,Budidaya Perairan,quipper-371
KELAUTAN DAN PERIKANAN,Kelautan,quipper-371
KELAUTAN DAN PERIKANAN,Perikanan,quipper-371
FAKULTAS ILMU KOMUNIKASI,Ilmu Komunikasi,quipper-372
KEPERAWATAN,Ilmu Keperawatan,quipper-373
ILMU KEGURUAN DAN PENDIDIKAN,Pendidikan Olahraga,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Pendidikan Matematika,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Sejarah,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Teknik Informatika,quipper-374
ILMU KEGURUAN DAN PENDIDIKAN,Keguruan & Pendidikan,quipper-374
FAKULTAS HUKUM,Ilmu Hukum,quipper-375
FAKULTAS TEKNOLOGI PERTANIAN,Teknik Pertanian,quipper-375
FAKULTAS KESEHATAN MASYARAKAT,Kesehatan Masyarakat,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Biologi,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Kimia,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Pertambangan,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Teknik Geologi,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Geofisika,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Sistem Informasi,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Farmasi,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Matematika,quipper-375
FAKULTAS SAINS DAN TEKNOLOGI,Fisika,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Keguruan & Pendidikan,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Ilmu Ekonomi,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Indonesia,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Bahasa Inggris,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Kimia,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Matematika,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Fisika,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Biologi,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Pendidikan Guru Sekolah Dasar,quipper-375
FAKULTAS KEGURUAN DAN ILMU PENDIDIKAN,Administrasi Pendidikan,quipper-375
